Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Humidity,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_WVTR
71.35890197753906,70.0,0.0,30.39418029785156,0,1,11.0,2,31381.689453125,608000.0,173.80201721191406,38.0,90.0,280.5746765136719,6.879487991333008,7.98421049118042,1,499.245
147.70022583007812,70.0,0.0,29.57530212402344,0,1,11.0,3,39313.73828125,608000.0,319.35284423828125,38.0,90.0,285.7173767089844,7.055377960205078,7.97416877746582,1,623.333
154.18858337402344,70.0,0.0,29.36545181274414,0,1,11.0,3,39750.390625,608000.0,326.0675354003906,38.0,90.0,285.4997253417969,7.044557094573975,7.974913597106934,1,752.77
156.37539672851562,70.0,0.0,29.25292205810547,0,1,11.0,3,39854.89453125,608000.0,329.9479064941406,38.0,90.0,285.4059143066406,7.043714046478272,7.974983215332031,1,852.67
0.0,80.0,0.0,20.79698944091797,0,1,11.0,1,2803.499267578125,608000.0,35.655029296875,38.0,90.0,230.2718811035156,5.861538887023926,8.145933151245117,1,447.134
40.0,80.0,0.0,20.67647933959961,0,1,11.0,2,24078.43359375,608000.0,125.5389404296875,38.0,90.0,274.75225830078125,6.670783519744873,7.991970062255859,1,577.07
80.0,80.0,0.0,19.51830101013184,0,1,11.0,3,36012.5234375,608000.0,285.2328491210937,38.0,90.0,284.6365966796875,7.061379909515381,7.973458290100098,1,689.172
120.0,80.0,0.0,19.199195861816406,0,1,11.0,3,36766.89453125,608000.0,300.33935546875,38.0,90.0,284.7208557128906,7.054892539978027,7.973324775695801,1,783.439
160.0,80.0,0.0,19.06859588623047,0,1,11.0,3,37594.3359375,608000.0,313.73858642578125,38.0,90.0,284.6717834472656,7.04310417175293,7.974537849426269,1,872.611
0.0,70.0,0.0,29.009143829345703,0,1,11.0,1,2864.62939453125,608000.0,38.49402618408203,38.0,90.0,236.47413635253903,5.973249912261963,8.124553680419922,1,220.382
40.0,70.0,0.0,31.279052734375,0,1,11.0,1,9708.1591796875,608000.0,45.27721405029297,38.0,90.0,240.83514404296875,6.174722671508789,8.080923080444336,1,347.771
80.0,70.0,0.0,30.44549560546875,0,1,11.0,2,33278.32421875,608000.0,185.8950653076172,38.0,90.0,280.7209167480469,6.884078025817871,7.983759880065918,1,515.924
120.0,70.0,0.0,29.81041717529297,0,1,11.0,2,39991.03125,608000.0,324.8226318359375,38.0,90.0,283.066650390625,6.9246978759765625,7.981151103973389,1,620.382
160.0,70.0,0.0,29.35799789428711,0,1,11.0,3,39895.15625,608000.0,328.4044189453125,38.0,90.0,285.5579833984375,7.045964241027832,7.974931240081787,1,765.605
28.70796203613281,85.0,15.0,0.0,2,2,10.0,3,6443.248046875,187705.65625,34.94358444213867,38.0,90.0,271.6586303710937,6.549718856811523,7.996340274810791,1,28.75
35.87062454223633,80.0,15.0,5.0,2,2,10.0,3,6721.666015625,212279.15625,59.160255432128906,38.0,90.0,274.494140625,6.644114017486572,7.992112636566162,1,27.5
43.16071319580078,75.0,15.0,10.0,2,2,10.0,2,7767.1337890625,292015.3125,26.583232879638672,38.0,90.0,251.021713256836,6.290855884552002,8.033960342407227,1,26.91
29.40766906738281,70.0,15.0,15.0,2,2,10.0,1,6530.0625,360202.1875,19.106006622314453,38.0,90.0,228.78988647460932,5.817729949951172,8.127872467041016,1,25.08
29.676734924316406,65.0,15.0,20.0,2,2,10.0,1,6550.00390625,381046.03125,20.095277786254883,38.0,90.0,231.9376220703125,5.8737006187438965,8.118030548095703,1,27.64
45.91367721557617,66.5,14.25,14.25,2,2,10.0,3,6504.173828125,251277.71875,60.77059173583984,38.0,90.0,274.4354858398437,6.630149364471436,7.993582725524902,1,24.1
35.16749572753906,63.0,13.5,13.5,2,2,10.0,2,7179.369140625,247372.609375,27.220966339111328,38.0,90.0,253.57864379882807,6.327764511108398,8.027563095092773,1,23.12
16.421863555908203,59.5,12.75,12.75,2,2,10.0,1,5838.1689453125,164584.359375,11.464553833007812,38.0,90.0,228.1475830078125,5.780126571655273,8.13670825958252,1,22.74
20.566349029541016,56.0,12.0,12.0,2,2,10.0,1,5563.67578125,205056.6875,11.923409461975098,38.0,90.0,227.59194946289065,5.772509574890137,8.137678146362305,1,19.49
4.828721523284912,100.0,0.0,0.0,1,3,188.11282348632807,1,126918.046875,50284.67578125,275.60186767578125,38.0,10.0,283.96417236328125,7.118823051452637,7.994217872619629,1,44.74
11.704124450683594,90.0,0.0,9.9,1,3,149.93345642089844,2,121406.609375,75709.734375,274.2069702148437,38.0,10.0,286.978759765625,7.27535343170166,7.983442306518555,1,28.36
11.403948783874512,80.0,0.0,9.8,1,3,143.34585571289062,2,117019.4609375,74335.5390625,274.3510131835937,38.0,10.0,287.2460021972656,7.274434566497803,7.982892036437988,1,24.84
15.394065856933594,70.0,0.0,9.7,1,3,105.55303192138672,3,109695.2421875,85458.453125,276.96337890625,38.0,10.0,297.6686706542969,7.776468276977539,7.9512457847595215,1,31.82
14.64730167388916,60.0,0.0,9.6,1,3,107.945556640625,3,107322.8828125,83810.859375,277.2035522460937,38.0,10.0,297.591796875,7.753707408905029,7.953125953674316,1,37.64
13.128232955932615,50.0,0.0,9.5,1,2,98.92945861816406,3,103880.734375,78358.4375,276.9813232421875,38.0,10.0,290.3007202148437,7.404515266418457,7.972907543182373,1,40.66
2.8127129077911377,0.0,100.0,1.4632468223571775,2,2,39.5,2,7327.3447265625,19190.486328125,30.898944854736328,23.0,90.0,244.27574157714844,6.153022289276123,8.076704025268555,1,396.0
3.834473609924317,10.0,90.0,3.873092651367188,2,2,40.0,2,8112.4208984375,27941.5234375,36.65858459472656,23.0,90.0,246.487548828125,6.193887710571289,8.064055442810059,1,721.0
5.279752254486084,30.0,70.0,5.561149597167969,2,2,40.2,2,8576.12890625,37009.375,37.93685150146485,23.0,90.0,245.16265869140625,6.167252540588379,8.067968368530273,1,834.0
