name,longitude,latitude,Soil_pH,soil_clay_pct,soil_silt_pct,soil_sand_pct,Soil_OC_gkg,Soil_TN_mgkg,soil_bulk_density,soil_coarse_frag_pct
富锦市,132.52283601137734,47.16128752266143,6.4,32.0,43.4,24.7,76.8,899.0,104.0,98.0
浑江区,126.4189416468209,41.80567981015323,5.9,22.4,53.0,24.6,106.9,651.0,110.0,161.0
同江市,133.25872950897698,47.82485151663951,6.3,30.0,41.4,28.6,58.8,765.0,109.0,85.0
江源区,126.75882071046703,42.044581638014,5.7,19.2,52.8,27.9,95.9,569.0,106.0,171.0
冕宁县,102.06112858082577,28.511368877511803,5.6,21.5,39.2,39.4,65.7,706.0,112.0,256.0
喜德县,102.4404722512993,28.19387280898645,5.9,24.5,42.1,33.3,52.2,659.0,117.0,235.0
微山县,116.96737813607024,34.89982242030894,7.6,32.3,45.4,22.3,17.6,129.0,131.0,64.0
昭觉县,102.82309530565696,28.009841642098383,6.0,25.9,42.8,31.3,55.3,648.0,119.0,212.0
鱼台县,116.56119869420849,35.01695525397929,7.9,39.3,50.6,10.1,10.6,121.0,133.0,55.0
金阳县,103.19227171205296,27.70327186968873,6.1,27.9,42.8,29.3,46.4,608.0,118.0,224.0
泗水县,117.33283569316784,35.634521472565424,6.9,27.6,33.1,39.3,14.9,143.0,135.0,84.0
雷波县,103.49398773173256,28.285232906021868,5.8,28.9,40.6,30.5,62.5,564.0,113.0,203.0
梁山县,116.11420784777326,35.793856212485174,7.7,30.4,53.2,16.5,10.7,103.0,135.0,58.0
美姑县,103.0932617383537,28.442083540733712,5.9,24.8,42.2,33.0,46.2,619.0,124.0,211.0
甘洛县,102.75894115667326,28.970407892756235,6.3,26.9,38.8,34.3,38.4,526.0,130.0,182.0
越西县,102.62062886839529,28.58848703817841,6.0,26.7,40.4,32.9,42.4,615.0,122.0,225.0
汶上县,116.49323743441887,35.707369073507984,7.7,23.4,48.1,28.5,10.1,104.0,135.0,44.0
站前区,122.31829022301686,40.78969230871958,7.7,35.7,42.3,22.0,22.2,217.0,140.0,89.0
鲅鱼圈区,122.1772093448773,40.25901202681222,7.0,18.2,35.6,46.2,19.1,204.0,139.0,83.0
西市区,122.2653539133708,40.57529591684856,7.7,26.2,47.2,26.7,45.4,201.0,128.0,161.0
囊谦县,96.12810047541495,32.17035131944857,6.6,15.5,41.1,43.5,80.1,505.0,102.0,254.0
治多县,92.61250138593265,34.8703383211232,7.9,21.6,35.7,42.8,30.1,300.0,113.0,246.0
称多县,97.01349726631406,33.91750537356268,7.3,16.1,38.7,45.3,45.9,426.0,110.0,217.0
杂多县,94.28451821297068,33.05956800819933,7.0,15.5,36.1,48.5,53.9,545.0,105.0,260.0
宜城市,112.36062203048888,31.670446527236443,7.3,29.5,42.3,28.2,26.4,254.0,129.0,71.0
枣阳市,112.76062757385732,32.088356598197024,6.9,35.0,47.8,17.2,23.0,246.0,131.0,82.0
老河口市,111.75602312883548,32.4324587043895,6.9,31.5,42.6,25.9,27.9,319.0,128.0,104.0
曲麻莱县,95.26094913836816,34.95115648083085,7.5,22.7,32.9,44.4,49.6,452.0,109.0,227.0
铁山区,114.89411411377075,30.21402313708386,6.2,29.7,40.6,29.8,30.2,280.0,123.0,150.0
下陆区,114.98041154287276,30.19533364472612,6.2,32.5,42.9,24.7,31.5,345.0,123.0,134.0
西塞山区,115.15938283769192,30.179964244430607,6.0,29.8,40.5,29.7,29.6,295.0,121.0,124.0
黄石港区,115.06087094945306,30.23520689123273,6.0,29.6,44.6,25.8,39.8,276.0,118.0,126.0
康乐县,103.63545661205502,35.2836435356758,7.7,22.1,53.2,24.7,42.4,423.0,123.0,118.0
北流市,110.4559637906398,22.52486545282578,5.5,26.7,31.3,42.0,26.4,293.0,117.0,139.0
休宁县,118.07832313658427,29.66477596153101,5.5,29.0,38.9,32.2,33.4,279.0,119.0,114.0
临夏县,103.04489079707444,35.53920360252989,7.9,21.3,53.4,25.3,45.2,361.0,123.0,121.0
黟县,117.89817883991212,30.011278884328814,5.0,25.5,38.1,36.4,62.9,420.0,108.0,182.0
广河县,103.61761031545974,35.47211925296933,8.0,22.2,51.9,25.9,48.4,361.0,124.0,174.0
永靖县,103.21652782799944,36.003509048189926,8.2,19.2,47.4,33.5,41.9,355.0,120.0,164.0
歙县,118.56429721070562,29.867417605659085,5.7,26.2,37.7,36.0,46.7,326.0,116.0,137.0
祁门县,117.58746632550866,29.869830661803935,5.5,28.8,38.4,32.8,41.1,271.0,116.0,140.0
新华区,113.18245759825402,33.78115404922619,7.2,27.2,47.3,25.5,19.9,126.0,131.0,101.0
石龙区,112.88260409858222,33.88711177742347,7.1,26.3,48.8,24.9,23.9,162.0,130.0,108.0
卫东区,113.36351287862732,33.76393659402581,7.1,25.9,42.2,32.0,26.1,171.0,128.0,100.0
沁阳市,112.87633433735898,35.12959291217501,8.1,22.1,53.1,24.8,13.1,120.0,133.0,90.0
东乡族自治县,103.44187843406766,35.69382625630492,8.2,23.3,49.9,26.9,47.2,403.0,122.0,143.0
和政县,103.30035041984875,35.39705994286043,7.7,23.0,53.8,23.3,42.9,409.0,124.0,106.0
银海区,109.27283044702648,21.532558174451328,5.8,24.6,25.9,49.5,25.2,255.0,140.0,75.0
孟州市,112.75847870100183,34.92259494069983,7.9,21.4,50.3,28.4,15.9,137.0,133.0,115.0
积石山保安族东乡族撒拉族自治县,102.8934531441864,35.71466168165228,8.0,21.0,53.1,25.9,42.2,344.0,124.0,131.0
海城区,109.14252906018731,21.41810700933788,6.0,29.9,30.7,39.4,19.6,185.0,123.0,57.0
呼图壁县,86.68193988828449,44.36813315086832,8.5,22.9,42.6,34.6,13.6,138.0,136.0,185.0
玛纳斯县,86.1240655416056,44.48980502121108,8.2,23.1,46.5,30.3,25.0,195.0,134.0,77.0
奇台县,90.09937444979796,44.51457505359139,8.4,27.8,31.5,40.7,11.7,198.0,136.0,111.0
常宁市,112.42454669847864,26.36233912889169,5.8,29.5,43.5,27.0,26.8,246.0,122.0,215.0
耒阳市,112.91010427266303,26.4217723648613,5.8,27.7,44.1,28.3,30.3,240.0,124.0,136.0
吉木萨尔县,89.04337059461848,44.34176409068732,8.7,26.1,34.2,39.8,17.0,237.0,135.0,81.0
木垒哈萨克自治县,90.801143726071,44.090971324709535,8.2,21.9,34.5,43.6,10.4,165.0,137.0,167.0
巢湖市,117.71874498868377,31.64628096884329,6.6,38.0,51.6,10.4,18.1,239.0,128.0,111.0
江宁区,118.82817831108956,31.857766794775216,6.7,38.5,50.5,11.1,20.8,288.0,130.0,93.0
六合区,118.83559585894864,32.39632987012131,6.8,31.1,53.0,16.0,13.2,167.0,134.0,85.0
栖霞区,118.95389521598884,32.16125025212737,6.7,31.7,49.4,19.0,19.2,206.0,132.0,85.0
任城区,116.56260808190608,35.37434201905313,7.7,21.4,42.1,36.5,9.0,103.0,134.0,53.0
雨花台区,118.6889443720037,31.94029502373463,6.9,30.6,51.5,18.0,28.0,280.0,127.0,101.0
兖州区,116.74280577931582,35.56740162413426,7.7,21.5,47.1,31.4,8.7,92.0,134.0,56.0
浦口区,118.55608131254613,32.05582516224342,6.5,31.1,48.9,20.1,16.6,207.0,134.0,89.0
潼南区,105.8094273283155,30.145015324786765,6.8,30.0,44.0,26.0,29.8,300.0,129.0,139.0
神农架林区,110.47699538658148,31.59125709630076,5.6,29.4,41.2,29.4,93.1,479.0,98.0,153.0
铜梁区,106.02894804931948,29.814069677510997,6.4,25.8,44.3,29.9,53.4,397.0,128.0,136.0
南雄市,114.37616906066468,25.18477208402524,6.2,26.5,37.4,36.1,19.2,177.0,122.0,202.0
乐昌市,113.23746797243422,25.2429627289533,5.7,23.2,31.9,44.9,45.2,343.0,114.0,183.0
铁山港区,109.46354137505094,21.56047540809114,5.8,23.8,29.1,47.1,16.7,216.0,134.0,66.0
武隆区,107.7052392873154,29.375878547598223,6.3,28.9,40.0,31.1,45.8,379.0,124.0,157.0
梁平区,107.71539948085491,30.658727872714707,6.4,32.2,44.8,23.1,37.9,409.0,127.0,112.0
湛河区,113.221063675968,33.7133623581148,7.1,24.9,45.4,29.6,24.0,141.0,130.0,118.0
溧水区,119.02821271197206,31.59315313204505,6.3,31.9,49.5,18.6,26.8,278.0,128.0,117.0
开州区,108.3769752732752,31.273539494727533,6.4,28.2,42.8,29.1,41.0,404.0,127.0,154.0
高淳区,118.9633934214181,31.331519590117715,6.6,43.6,43.7,12.7,23.0,248.0,128.0,100.0
荣昌区,105.50178619000052,29.46610907222324,6.5,26.0,38.6,35.4,31.4,325.0,122.0,134.0
同仁市,102.07475171696994,35.42417300476852,7.4,17.7,44.9,37.4,71.9,488.0,106.0,169.0
湟源县,101.16779579646284,36.618084490928126,7.8,21.8,46.5,31.8,55.7,454.0,109.0,166.0
东乡区,116.6063157500776,28.21760022806796,5.4,24.9,39.8,35.2,14.8,133.0,127.0,155.0
临川区,116.35015849841471,27.91996547976102,5.5,25.5,41.1,33.4,14.1,123.0,122.0,122.0
宁国市,118.98099314639175,30.505785871622734,5.6,28.2,45.5,26.3,41.5,328.0,117.0,132.0
永昌县,101.97163237190084,38.28752862611611,8.2,23.4,34.9,41.8,14.0,217.0,131.0,232.0
广德市,119.3557634625613,30.892235499224554,5.8,27.7,54.2,18.2,29.6,268.0,125.0,94.0
桑珠孜区,88.9478431505633,29.264653569124626,7.8,13.4,34.5,52.2,11.9,251.0,131.0,166.0
大通回族土族自治县,101.45756945484838,37.13071407501245,7.8,24.5,42.4,33.1,50.1,433.0,114.0,175.0
临渭区,109.55346945523142,34.54943506500681,7.5,20.5,49.2,30.4,14.0,139.0,133.0,109.0
华州区,109.79790209656863,34.40584705883524,6.7,15.9,42.3,41.8,39.3,348.0,120.0,156.0
碧江区,109.20590378576436,27.722485714347773,6.3,26.5,48.7,24.8,40.1,516.0,121.0,141.0
红塔区,102.49163804870848,24.366100927656777,6.1,35.4,42.5,22.1,38.2,284.0,123.0,234.0
万山区,109.14113409752817,27.5536187196302,5.9,32.2,43.6,24.3,43.5,529.0,117.0,127.0
新会区,113.0236675432448,22.388727411796182,5.5,28.1,37.9,34.0,36.5,333.0,106.0,92.0
江川区,102.76159072033568,24.353920425915888,6.3,35.6,43.2,21.2,35.7,284.0,124.0,213.0
江海区,113.1218869492494,22.551153508531414,5.8,26.3,44.7,29.1,31.4,391.0,103.0,95.0
蓬江区,113.0489394960818,22.656922920996347,5.9,26.9,39.9,33.3,29.8,340.0,106.0,94.0
赫山区,112.43205827184735,28.47634184735352,5.7,30.6,44.9,24.5,26.4,250.0,127.0,178.0
资阳区,112.35178814621938,28.68145945839514,6.1,31.1,47.4,21.5,26.4,269.0,125.0,122.0
旬阳市,109.41210752983298,32.89809181416329,6.7,29.3,47.8,23.0,35.3,323.0,125.0,165.0
利州区,105.75556271088948,32.44747896368701,6.9,30.6,44.7,24.8,30.6,469.0,131.0,151.0
城东区,101.84081616450432,36.58272746522839,8.2,19.6,45.5,34.9,25.7,263.0,126.0,154.0
墨玉县,80.04046544876543,38.373929735808325,6.6,28.3,46.7,25.0,17.5,241.0,139.0,121.0
城中区,101.72099377595356,36.54885076584775,8.2,18.8,43.3,37.9,28.4,316.0,122.0,151.0
皮山县,78.51059456905756,37.20453935244346,7.8,22.9,42.5,34.7,13.0,237.0,133.0,195.0
洛浦县,80.73627025738695,38.01116950078757,6.9,28.3,46.7,25.2,15.7,285.0,139.0,120.0
策勒县,81.07976066494126,37.04383990062831,7.7,19.4,41.0,39.7,9.8,262.0,138.0,148.0
湟中区,101.52385121219989,36.59976434535116,8.2,20.7,40.2,39.1,30.0,335.0,121.0,140.0
于田县,81.98317849469423,37.14255389645291,7.8,21.9,38.5,39.6,11.0,211.0,136.0,230.0
民丰县,83.34089624791153,37.11952067227736,8.1,19.8,38.5,41.8,8.1,182.0,139.0,208.0
城西区,101.69858674881873,36.62721674670977,8.2,19.6,42.7,37.7,31.0,333.0,120.0,163.0
城北区,101.6951775118128,36.68078713200131,8.2,18.5,46.9,34.7,34.5,229.0,128.0,153.0
阜城县,116.3175426516595,37.90640975672529,8.0,19.1,52.3,28.7,8.9,162.0,134.0,116.0
景县,116.18990135901852,37.6603799958439,7.9,19.7,58.9,21.5,9.2,158.0,133.0,90.0
故城县,115.96497278960864,37.347821503427234,7.8,16.2,53.3,30.5,9.5,134.0,135.0,34.0
谢通门县,88.07365144283018,29.91057496305001,7.4,12.2,31.7,56.2,27.0,329.0,120.0,192.0
昭化区,105.8327685234561,32.166167481539254,6.5,25.0,45.7,29.3,37.1,461.0,125.0,197.0
白朗县,89.09502158041184,28.812420457618902,7.1,7.6,35.8,56.7,27.4,330.0,109.0,244.0
朝天区,105.95367167842552,32.65454868948852,6.2,23.2,50.7,26.0,41.3,517.0,123.0,200.0
仁布县,89.96857149176424,29.220487590545275,7.3,11.3,33.9,54.8,25.8,327.0,124.0,175.0
金川区,102.15799640162705,38.64558488998603,8.3,19.2,39.1,41.7,6.7,129.0,138.0,188.0
定日县,86.99078916570774,28.473555967600277,7.4,12.8,29.0,58.3,26.5,298.0,127.0,181.0
枣强县,115.74604964888036,37.45714999757718,7.8,16.6,50.6,32.8,8.7,147.0,137.0,28.0
萨迦县,88.3388769574615,28.851184399692816,7.1,11.5,31.0,57.6,38.7,369.0,100.0,224.0
拉孜县,87.84844459305742,29.175736058390143,7.5,11.5,30.9,57.6,24.3,296.0,118.0,179.0
昂仁县,86.64079382985821,29.920950379691675,8.0,11.5,24.8,63.7,18.2,177.0,114.0,229.0
安平县,115.47792292391456,38.237802558098,7.9,21.7,31.6,46.7,8.3,171.0,136.0,146.0
饶阳县,115.72822075528116,38.21728893405902,7.9,26.1,42.2,31.8,8.9,178.0,137.0,123.0
南木林县,89.37118092978801,29.81045028262381,7.2,12.9,34.9,52.2,32.1,408.0,113.0,109.0
武强县,115.90980718864226,38.04422863516924,7.8,23.1,46.2,30.7,8.6,172.0,137.0,138.0
江孜县,89.66085562960721,28.908020613056024,7.7,18.3,51.5,30.2,23.1,216.0,131.0,96.0
武邑县,115.93462883994955,37.82044289786235,7.9,15.8,49.0,35.2,8.5,161.0,136.0,88.0
和田县,79.33910254316767,35.66043963083061,7.9,30.2,39.9,29.9,12.6,209.0,121.0,260.0
蒲城县,109.61606900107056,34.96158791239245,8.1,21.1,48.7,30.2,19.1,144.0,131.0,106.0
白水县,109.55884012076042,35.265665233516216,8.2,18.5,50.4,31.1,28.2,191.0,128.0,106.0
合阳县,110.18021146768818,35.20248689147293,8.0,20.9,46.3,32.8,18.7,167.0,132.0,118.0
澄城县,109.88890277698492,35.21671319146516,8.1,19.3,45.3,35.4,21.9,166.0,134.0,113.0
元江哈尼族彝族傣族自治县,102.00948318905957,23.58121617137316,6.2,33.0,31.8,35.3,28.2,237.0,119.0,141.0
潼关县,110.28088295693402,34.507709113621125,7.8,21.7,51.6,26.7,25.1,212.0,127.0,116.0
江口县,108.76645373379225,27.725694590606132,5.8,30.7,44.9,24.4,56.7,569.0,118.0,159.0
大荔县,109.9987706974291,34.793567558081264,8.0,15.8,32.1,52.1,13.0,138.0,137.0,110.0
遵化市,117.943581615014,40.13076591711496,7.7,19.8,34.5,45.7,11.4,166.0,130.0,119.0
玉屏侗族自治县,108.98178426015257,27.334842257403963,6.4,27.7,49.0,23.3,42.2,507.0,120.0,128.0
峨山彝族自治县,102.21207681399672,24.24266178638222,5.9,28.1,44.6,27.4,37.5,281.0,118.0,197.0
石阡县,108.15960639457404,27.48870281286099,6.1,27.9,46.7,25.6,43.0,446.0,119.0,172.0
邓州市,112.04538359076578,32.68113640371626,6.8,32.0,45.4,22.6,26.1,254.0,130.0,64.0
新平彝族傣族自治县,101.7313470097076,24.0259774856302,6.5,28.3,37.1,34.6,40.4,320.0,120.0,174.0
思南县,108.13866676323926,27.846396288462635,6.2,31.5,43.3,25.3,47.9,402.0,119.0,154.0
华宁县,102.99036295389324,24.28012030326936,6.1,34.1,42.5,23.4,50.0,375.0,118.0,223.0
印江土家族苗族自治县,108.52174255572471,27.996038968080352,6.2,26.5,45.8,27.7,41.3,445.0,121.0,164.0
易门县,102.11390282548597,24.69208605765924,6.0,38.6,42.7,18.8,46.7,313.0,119.0,250.0
德江县,108.08303840589362,28.261831685582784,6.4,30.0,42.3,27.7,38.2,437.0,126.0,151.0
文山市,104.08302524813236,23.39683280271115,5.8,31.5,43.0,25.5,42.4,292.0,117.0,195.0
沿河土家族自治县,108.33378665953477,28.62080063838834,6.0,29.2,44.6,26.2,48.2,442.0,120.0,155.0
通海县,102.70336772482278,24.11354768590333,6.3,33.6,41.6,24.8,31.3,277.0,123.0,224.0
松桃苗族自治县,109.03041257222424,28.125581991114807,6.2,28.1,54.3,17.6,41.3,498.0,120.0,171.0
青铜峡市,105.95011880787932,37.95216308241377,8.2,18.3,43.1,38.7,9.8,130.0,143.0,98.0
海城市,122.77213479538408,40.82345128738648,6.7,25.2,39.7,35.1,25.5,260.0,136.0,83.0
富平县,109.2239099946355,34.87466876252379,8.3,19.1,49.6,31.4,17.5,127.0,131.0,130.0
武穴市,115.61406439619437,30.01323690596196,6.0,30.2,45.2,24.7,18.3,172.0,124.0,147.0
麻城市,115.07848942305225,31.213630602177663,6.2,27.5,43.8,28.6,19.9,230.0,126.0,127.0
青川县,105.1756958523992,32.51016497455679,6.1,21.5,44.5,34.1,37.8,534.0,124.0,240.0
剑阁县,105.49342437051546,31.919162061078232,6.7,30.7,47.8,21.6,37.2,498.0,124.0,204.0
旺苍县,106.39279380855643,32.3683246660043,5.8,23.2,45.1,31.8,49.7,596.0,116.0,193.0
滦州市,118.573967679389,39.77804459301522,7.6,16.5,33.7,49.9,13.1,206.0,136.0,87.0
苍溪县,106.1031589085934,31.911736098656988,6.8,27.5,43.4,29.1,30.3,454.0,132.0,142.0
迁安市,118.67606174046756,40.03335228842967,7.8,20.0,34.5,45.5,10.9,173.0,134.0,90.0
榆树市,126.587865510936,44.86896878486855,6.8,26.1,50.0,23.9,35.6,410.0,114.0,113.0
公主岭市,124.66854574252504,43.783494353620746,7.7,27.3,37.8,35.0,17.8,354.0,130.0,106.0
德惠市,125.80447629999044,44.552159277808606,7.3,26.4,50.4,23.3,22.9,362.0,125.0,79.0
东阳市,120.37065833559768,29.235257449335656,5.6,27.3,38.8,33.9,43.4,382.0,105.0,149.0
永康市,120.09680110537246,28.936881230069385,6.0,22.8,45.2,32.0,24.2,250.0,102.0,136.0
鹿城区,120.55576838648584,28.065748270203294,5.6,25.3,51.3,23.4,43.3,323.0,111.0,134.0
郊区,130.24283155651332,46.761355027899775,6.4,28.8,40.4,30.8,42.5,507.0,108.0,97.0
兰溪市,119.5209438304783,29.280263279436586,5.9,27.3,48.4,24.4,25.9,234.0,115.0,138.0
义乌市,120.05760380035498,29.303209129164152,,,,,,,,
龙湾区,120.810486268093,27.889621720969657,5.8,38.8,51.5,9.7,33.0,395.0,116.0,98.0
瓯海区,120.548187456343,27.96974160353336,5.7,27.3,48.2,24.6,38.7,337.0,111.0,147.0
洞头区,121.0297891719006,27.925303506346104,,,,,,,,
东台市,120.58506072836042,32.78950880313172,7.5,22.0,58.2,19.9,16.9,278.0,121.0,59.0
包河区,117.32758403138384,31.74257521946658,6.4,36.9,54.5,8.7,16.0,215.0,127.0,85.0
饶平县,116.89332481586533,23.86188261191137,5.8,26.3,36.0,37.7,28.9,247.0,119.0,117.0
姑苏区,120.5929300432429,31.320430616887126,6.9,31.2,61.9,6.9,23.6,348.0,114.0,63.0
吴江区,120.62741839081852,31.0131774863588,6.8,29.3,54.6,16.2,27.5,355.0,117.0,91.0
吴中区,120.34501662494397,31.165161071396223,6.9,30.5,48.1,21.4,37.5,346.0,117.0,114.0
相城区,120.62783302156734,31.44625976810314,6.9,30.8,53.6,15.7,25.4,348.0,118.0,75.0
冀州区,115.45731178650826,37.54856060769126,7.8,18.3,45.3,36.4,9.4,167.0,136.0,34.0
虎丘区,120.46666227190364,31.33426283617879,6.6,30.1,50.7,19.2,31.8,284.0,124.0,105.0
桃城区,115.65532278171176,37.71723555800422,7.9,17.8,47.7,34.5,8.6,147.0,137.0,73.0
东风区,130.50930571331202,46.86365212134503,6.7,26.2,43.0,30.8,68.7,477.0,110.0,111.0
前进区,130.39932944729858,46.77767570668272,6.5,29.5,38.9,31.6,56.6,568.0,112.0,116.0
向阳区,130.3514346523782,46.81446172405998,6.7,28.8,39.0,32.3,66.9,491.0,107.0,99.0
龙山县,109.50443937036424,29.220652070544897,5.9,32.2,44.7,23.1,43.3,566.0,115.0,146.0
文县,104.7757801713348,32.940653688149,6.3,21.8,48.4,29.9,51.2,584.0,121.0,200.0
成县,105.67723214399142,33.74256928205564,7.4,21.7,46.3,32.1,35.5,295.0,129.0,128.0
两当县,106.38945832311992,33.90088122569174,7.1,21.1,52.3,26.6,35.9,395.0,125.0,143.0
徽县,106.01671132369133,33.8870402838005,6.7,22.1,45.6,32.3,40.9,450.0,121.0,146.0
长丰县,117.19293957407524,32.23552262274479,6.7,20.9,50.9,28.2,16.0,238.0,132.0,71.0
康县,105.62658580780716,33.279129722145946,6.3,23.2,45.6,31.3,42.8,577.0,122.0,191.0
庐江县,117.3212790599986,31.26940472537081,5.9,32.7,58.8,8.5,18.5,265.0,122.0,85.0
宕昌县,104.44283728861228,34.01021656295767,7.3,20.6,46.8,32.6,57.6,504.0,126.0,144.0
礼县,105.05387070431242,34.106708232855965,7.3,19.8,42.8,37.4,38.6,404.0,125.0,122.0
肥东县,117.57266849675972,32.00233777249815,6.5,29.4,53.5,17.2,14.3,203.0,133.0,68.0
西和县,105.32908865935156,33.91390196827989,6.9,23.2,48.6,28.3,48.9,499.0,121.0,147.0
肥西县,117.00263316957792,31.686439574935864,6.2,29.2,52.4,18.4,27.1,271.0,131.0,113.0
双湖县,88.24749887293805,34.08076419804001,7.8,26.2,48.5,25.4,18.3,273.0,109.0,258.0
汝州市,112.79876133997573,34.15805304397898,7.5,26.0,55.3,18.7,16.0,142.0,132.0,88.0
舞钢市,113.51358437138362,33.285650213615305,6.8,23.6,46.1,30.3,31.1,203.0,128.0,117.0
河南蒙古族自治县,101.5514748010744,34.50614633187585,7.1,20.4,49.0,30.6,72.4,492.0,104.0,184.0
泽库县,101.42907357013372,35.13640441325209,7.6,20.1,46.5,33.5,59.1,470.0,113.0,164.0
桐柏县,113.42219173027108,32.49176372343314,6.4,27.4,41.7,30.9,40.6,256.0,127.0,118.0
永嘉县,120.65814705697056,28.333606911842736,5.7,27.7,45.1,27.2,47.1,385.0,107.0,171.0
尖扎县,101.86113005161712,35.90397901292634,7.6,20.2,48.3,31.5,61.7,482.0,112.0,160.0
资溪县,117.0224938525184,27.741343056849946,5.0,31.5,33.6,34.9,51.1,303.0,118.0,133.0
泸溪县,109.99087698078608,28.161353716948085,5.8,27.1,43.0,30.0,47.3,490.0,113.0,141.0
金溪县,116.74603219047744,27.930109846098365,5.3,22.4,31.8,45.8,14.9,127.0,127.0,130.0
宜黄县,116.23941871898334,27.389093317439407,5.1,30.5,36.0,33.6,46.1,285.0,114.0,137.0
泰顺县,119.8743169980997,27.533950867504632,5.4,28.7,44.3,27.0,58.2,395.0,109.0,155.0
潮安区,116.60243191529533,23.732876365130043,5.7,25.3,35.1,39.7,38.5,274.0,118.0,116.0
乐安县,115.83256092247515,27.37035712819888,5.4,25.5,41.3,33.3,24.6,165.0,121.0,127.0
调兵山市,123.57466252344284,42.43204061791573,7.2,25.8,37.3,37.0,24.3,228.0,133.0,92.0
湘桥区,116.70710724373544,23.672868420865782,5.8,23.8,33.7,42.5,29.0,245.0,119.0,93.0
崇仁县,116.0555177214962,27.71145930943687,5.3,24.1,39.7,36.2,19.0,152.0,121.0,135.0
南丰县,116.48846392725312,27.11263911989465,5.5,22.7,34.6,42.7,27.0,137.0,121.0,154.0
黎川县,116.91982892306072,27.257656236224868,5.2,23.4,33.3,43.3,21.9,162.0,125.0,156.0
南城县,116.67074397803596,27.516367081119988,5.3,25.0,34.2,40.8,25.3,163.0,122.0,131.0
平阳县,120.3811923267032,27.635435163771785,5.9,30.3,49.5,20.3,35.7,291.0,115.0,133.0
苍南县,120.42095714501558,27.420003399930085,5.6,28.4,44.6,26.9,45.2,386.0,111.0,139.0
文成县,120.01799827585698,27.81006337718337,5.5,30.7,49.6,19.8,43.4,379.0,112.0,152.0
开原市,124.2704849236474,42.45983428776985,6.5,23.1,32.3,44.7,47.7,349.0,128.0,128.0
大冶市,114.83390456171026,30.068382228710576,6.2,38.7,46.1,15.2,21.9,286.0,122.0,124.0
保靖县,109.55982402193014,28.66912808601584,6.2,28.9,49.5,21.6,40.2,481.0,121.0,124.0
古丈县,109.99327340108572,28.603020869496188,5.4,27.7,41.9,30.4,54.2,493.0,105.0,170.0
福绵区,110.00424793133683,22.49560402675396,5.5,32.0,34.5,33.6,28.5,274.0,119.0,124.0
凤凰县,109.50597826962957,28.01133575745068,6.4,31.2,41.1,27.7,41.2,513.0,122.0,141.0
玉州区,110.14832790396432,22.663379709256404,5.6,29.3,33.0,37.7,18.9,198.0,122.0,93.0
花垣县,109.42747465959457,28.42888934612024,6.0,30.1,49.3,20.6,40.6,500.0,119.0,126.0
永顺县,109.96595853427604,29.01272258138396,5.9,30.6,49.0,20.5,42.5,504.0,119.0,149.0
广昌县,116.35090726566366,26.759621389105718,5.2,22.7,34.4,43.0,28.0,184.0,123.0,126.0
武都区,105.1247899888552,33.287958802421144,7.2,20.7,44.2,35.1,40.7,540.0,129.0,136.0
瑶海区,117.3552296536382,31.93684441523907,6.7,35.3,51.7,13.0,15.1,194.0,133.0,74.0
庐阳区,117.19694508625555,31.917102467344694,6.7,33.6,54.4,12.0,24.6,198.0,128.0,88.0
蜀山区,117.05732658543332,31.868265243822023,6.8,33.5,54.0,12.6,15.0,230.0,132.0,82.0
陆河县,115.617976831123,23.27959795398294,5.6,24.7,33.5,41.8,31.6,263.0,114.0,115.0
海丰县,115.2755776564764,22.967172659240617,5.6,27.1,30.5,42.5,46.9,289.0,110.0,124.0
望江县,116.67994500594868,30.24061250715504,6.6,36.2,48.4,15.5,31.5,228.0,124.0,120.0
岳西县,116.20779888299548,30.89848953998072,5.7,22.8,36.6,40.7,44.5,288.0,120.0,141.0
彭泽县,116.61801104063288,29.832914033477007,5.7,28.1,43.6,28.4,43.2,258.0,117.0,140.0
平和县,117.18865251003794,24.32003255371245,5.4,25.3,39.5,35.3,40.7,329.0,115.0,138.0
绥中县,120.01529297628808,40.29660117913678,7.2,15.8,34.6,49.6,30.2,247.0,129.0,175.0
华安县,117.5302686332026,24.91587323242713,5.4,25.3,41.3,33.4,46.3,365.0,118.0,126.0
大竹县,107.26941986186972,30.687136345300505,6.8,27.3,45.1,27.7,39.0,370.0,126.0,145.0
岑溪市,111.01710219221674,22.92183516006644,5.7,29.0,31.5,39.5,23.4,204.0,114.0,155.0
渠县,106.97767655443154,30.94464207782749,6.4,30.5,42.2,27.3,33.8,309.0,131.0,140.0
